Time,Data
6/5/2023 20:00,105
6/6/2023 20:00,106
6/7/2023 20:00,106
6/8/2023 20:00,105
6/9/2023 20:00,94.7
6/10/2023 20:00,94.5
6/11/2023 20:00,107
6/12/2023 20:00,111
6/13/2023 20:00,109
6/14/2023 20:00,110
6/15/2023 20:00,110
6/16/2023 20:00,99.7
6/17/2023 20:00,98.6
6/18/2023 20:00,102
6/19/2023 20:00,108
6/20/2023 20:00,108
6/21/2023 20:00,110
6/22/2023 20:00,107
6/23/2023 20:00,94.2
6/24/2023 20:00,93.9
6/25/2023 20:00,105
6/26/2023 20:00,110
6/27/2023 20:00,110
6/28/2023 20:00,110
6/29/2023 20:00,107
6/30/2023 20:00,98.3
7/1/2023 20:00,97.8
7/2/2023 20:00,104
7/3/2023 20:00,100
7/4/2023 20:00,109
7/5/2023 20:00,112
7/6/2023 20:00,108
7/7/2023 20:00,99.3
7/8/2023 20:00,97
7/9/2023 20:00,108
7/10/2023 20:00,108
7/11/2023 20:00,112
7/12/2023 20:00,111
7/13/2023 20:00,109
7/14/2023 20:00,103
7/15/2023 20:00,102
7/16/2023 20:00,111
7/17/2023 20:00,111
7/18/2023 20:00,112
7/19/2023 20:00,114
7/20/2023 20:00,113
7/21/2023 20:00,98.1
7/22/2023 20:00,98
7/23/2023 20:00,109
7/24/2023 20:00,111
7/25/2023 20:00,110
7/26/2023 20:00,112
7/27/2023 20:00,107
7/28/2023 20:00,98.8
7/29/2023 20:00,94.8
7/30/2023 20:00,105
7/31/2023 20:00,111
8/1/2023 20:00,114
8/2/2023 20:00,108
8/3/2023 20:00,107
8/4/2023 20:00,98.6
8/5/2023 20:00,97.9
8/6/2023 20:00,106
8/7/2023 20:00,109
8/8/2023 20:00,107
8/9/2023 20:00,109
8/10/2023 20:00,105
8/11/2023 20:00,100
8/12/2023 20:00,101
8/13/2023 20:00,107
8/14/2023 20:00,110
8/15/2023 20:00,111
8/16/2023 20:00,110
8/17/2023 20:00,111
8/18/2023 20:00,100
8/19/2023 20:00,102
8/20/2023 20:00,116
8/21/2023 20:00,116
8/22/2023 20:00,116
8/23/2023 20:00,119
8/24/2023 20:00,117
8/25/2023 20:00,107
8/26/2023 20:00,105
8/27/2023 20:00,119
8/28/2023 20:00,122
8/29/2023 20:00,126
8/30/2023 20:00,121
8/31/2023 20:00,115
9/1/2023 20:00,107
9/2/2023 20:00,109
9/3/2023 20:00,113
9/4/2023 20:00,121
9/5/2023 20:00,126
9/6/2023 20:00,125
9/7/2023 20:00,121
9/8/2023 20:00,110
9/9/2023 20:00,111
9/10/2023 20:00,121
9/11/2023 20:00,122
9/12/2023 20:00,125
9/13/2023 20:00,124
9/14/2023 20:00,119
9/15/2023 20:00,108
9/16/2023 20:00,106
9/17/2023 20:00,118
9/18/2023 20:00,122
9/19/2023 20:00,120
9/20/2023 20:00,121
9/21/2023 20:00,119
9/22/2023 20:00,109
9/23/2023 20:00,108
9/24/2023 20:00,122
9/25/2023 20:00,123
9/26/2023 20:00,120
9/27/2023 20:00,122
9/28/2023 20:00,118
9/29/2023 20:00,106
9/30/2023 20:00,104
10/1/2023 20:00,117
10/2/2023 20:00,121
10/3/2023 20:00,120
10/4/2023 20:00,122
10/5/2023 20:00,117
10/6/2023 20:00,106
10/7/2023 20:00,100
10/8/2023 20:00,106
10/9/2023 20:00,109
10/10/2023 20:00,118
10/11/2023 20:00,119
10/12/2023 20:00,109
10/13/2023 20:00,105
10/14/2023 20:00,105
10/15/2023 20:00,117
10/16/2023 20:00,122
10/17/2023 20:00,120
10/18/2023 20:00,122
10/19/2023 20:00,118
10/20/2023 20:00,105
10/21/2023 20:00,105
10/22/2023 20:00,118
10/23/2023 20:00,119
10/24/2023 20:00,120
10/25/2023 20:00,119
10/26/2023 20:00,119
10/27/2023 20:00,106
10/28/2023 20:00,104
10/29/2023 20:00,119
10/30/2023 20:00,117
10/31/2023 20:00,124
11/1/2023 20:00,120
11/2/2023 20:00,108
11/3/2023 20:00,102
11/4/2023 20:00,102
11/5/2023 19:00,119
11/6/2023 19:00,122
11/7/2023 19:00,132
