Time,Data
5/13/2023 20:00,8.71
5/14/2023 20:00,9.48
5/15/2023 20:00,9.74
5/16/2023 20:00,9.68
5/17/2023 20:00,9.37
5/18/2023 20:00,8.99
5/19/2023 20:00,8.29
5/20/2023 20:00,8.37
5/21/2023 20:00,8.9
5/22/2023 20:00,9.18
5/23/2023 20:00,9.16
5/24/2023 20:00,8.75
5/25/2023 20:00,8.41
5/26/2023 20:00,7.83
5/27/2023 20:00,7.81
5/28/2023 20:00,8.04
5/29/2023 20:00,8.73
5/30/2023 20:00,9.09
5/31/2023 20:00,8.86
6/1/2023 20:00,8.82
6/2/2023 20:00,8.26
6/3/2023 20:00,8.04
6/4/2023 20:00,8.53
6/5/2023 20:00,8.45
6/6/2023 20:00,8.55
6/7/2023 20:00,8.68
6/8/2023 20:00,8.7
6/9/2023 20:00,8.08
6/10/2023 20:00,7.91
6/11/2023 20:00,8.6
6/12/2023 20:00,8.98
6/13/2023 20:00,9.03
6/14/2023 20:00,8.8
6/15/2023 20:00,8.64
6/16/2023 20:00,8.06
6/17/2023 20:00,8.07
6/18/2023 20:00,8.25
6/19/2023 20:00,8.94
6/20/2023 20:00,9.4
6/21/2023 20:00,9.45
6/22/2023 20:00,9.3
6/23/2023 20:00,8.74
6/24/2023 20:00,8.63
6/25/2023 20:00,9.01
6/26/2023 20:00,9.01
6/27/2023 20:00,8.99
6/28/2023 20:00,8.76
6/29/2023 20:00,8.54
6/30/2023 20:00,8.05
7/1/2023 20:00,8.19
7/2/2023 20:00,8.61
7/3/2023 20:00,8.43
7/4/2023 20:00,8.76
7/5/2023 20:00,8.86
7/6/2023 20:00,9.07
7/7/2023 20:00,8.33
7/8/2023 20:00,8.38
7/9/2023 20:00,9.16
7/10/2023 20:00,9.18
7/11/2023 20:00,9.13
7/12/2023 20:00,8.97
7/13/2023 20:00,9.07
7/14/2023 20:00,8.49
7/15/2023 20:00,8.34
7/16/2023 20:00,8.91
7/17/2023 20:00,9.15
7/18/2023 20:00,9.14
7/19/2023 20:00,8.98
7/20/2023 20:00,8.86
7/21/2023 20:00,8.2
7/22/2023 20:00,7.91
7/23/2023 20:00,8.76
7/24/2023 20:00,9.04
7/25/2023 20:00,9.15
7/26/2023 20:00,9.09
7/27/2023 20:00,8.94
7/28/2023 20:00,7.97
7/29/2023 20:00,7.66
7/30/2023 20:00,8.47
7/31/2023 20:00,8.49
8/1/2023 20:00,8.27
8/2/2023 20:00,8.46
8/3/2023 20:00,8.57
8/4/2023 20:00,7.79
8/5/2023 20:00,7.54
8/6/2023 20:00,8.59
8/7/2023 20:00,8.9
8/8/2023 20:00,8.68
8/9/2023 20:00,8.56
8/10/2023 20:00,8.56
8/11/2023 20:00,7.75
8/12/2023 20:00,7.77
8/13/2023 20:00,8.64
8/14/2023 20:00,8.72
8/15/2023 20:00,8.68
8/16/2023 20:00,8.64
8/17/2023 20:00,8.74
8/18/2023 20:00,7.75
8/19/2023 20:00,7.94
8/20/2023 20:00,8.99
8/21/2023 20:00,9.24
8/22/2023 20:00,9.47
8/23/2023 20:00,9.37
8/24/2023 20:00,9.25
8/25/2023 20:00,8.67
8/26/2023 20:00,8.53
8/27/2023 20:00,9.14
8/28/2023 20:00,9.37
8/29/2023 20:00,9.35
8/30/2023 20:00,9.38
8/31/2023 20:00,9.23
9/1/2023 20:00,8.03
9/2/2023 20:00,8.05
9/3/2023 20:00,8.17
9/4/2023 20:00,9.42
9/5/2023 20:00,9.5
9/6/2023 20:00,9.42
9/7/2023 20:00,9.46
9/8/2023 20:00,8.62
9/9/2023 20:00,8.4
9/10/2023 20:00,9.57
9/11/2023 20:00,9.91
9/12/2023 20:00,9.98
9/13/2023 20:00,9.89
9/14/2023 20:00,9.76
9/15/2023 20:00,8.81
9/16/2023 20:00,8.53
9/17/2023 20:00,9.64
9/18/2023 20:00,9.99
9/19/2023 20:00,9.89
9/20/2023 20:00,9.43
9/21/2023 20:00,9.63
9/22/2023 20:00,9.15
9/23/2023 20:00,8.69
9/24/2023 20:00,9.55
9/25/2023 20:00,9.88
9/26/2023 20:00,9.81
9/27/2023 20:00,9.56
9/28/2023 20:00,9.69
9/29/2023 20:00,8.49
9/30/2023 20:00,8.4
10/1/2023 20:00,9.59
