Time,Data
5/14/2023 20:00,32.2
5/15/2023 20:00,31.3
5/16/2023 20:00,30.6
5/17/2023 20:00,31.2
5/18/2023 20:00,29.5
5/19/2023 20:00,26.7
5/20/2023 20:00,25.2
5/21/2023 20:00,28.5
5/22/2023 20:00,29.2
5/23/2023 20:00,28.8
5/24/2023 20:00,30.6
5/25/2023 20:00,30.4
5/26/2023 20:00,27.5
5/27/2023 20:00,28.1
5/28/2023 20:00,29.1
5/29/2023 20:00,29.2
5/30/2023 20:00,29.6
5/31/2023 20:00,30.2
6/1/2023 20:00,28.1
6/2/2023 20:00,24.7
6/3/2023 20:00,24.5
6/4/2023 20:00,28.2
6/5/2023 20:00,27.4
6/6/2023 20:00,27.8
6/7/2023 20:00,28.3
6/8/2023 20:00,28.5
6/9/2023 20:00,26.2
6/10/2023 20:00,25.6
6/11/2023 20:00,28.5
6/12/2023 20:00,29.8
6/13/2023 20:00,29.9
6/14/2023 20:00,28.6
6/15/2023 20:00,28.1
6/16/2023 20:00,25.8
6/17/2023 20:00,25.8
6/18/2023 20:00,27.1
6/19/2023 20:00,29
6/20/2023 20:00,29
6/21/2023 20:00,28.7
6/22/2023 20:00,30.4
6/23/2023 20:00,28.2
6/24/2023 20:00,27.7
6/25/2023 20:00,30.9
6/26/2023 20:00,29.2
6/27/2023 20:00,27.4
6/28/2023 20:00,27.3
6/29/2023 20:00,28.1
6/30/2023 20:00,25.2
7/1/2023 20:00,25.5
7/2/2023 20:00,29.1
7/3/2023 20:00,28
7/4/2023 20:00,29.5
7/5/2023 20:00,29.8
7/6/2023 20:00,29.5
7/7/2023 20:00,25.2
7/8/2023 20:00,25.5
7/9/2023 20:00,29.5
7/10/2023 20:00,30.6
7/11/2023 20:00,31.3
7/12/2023 20:00,31.9
7/13/2023 20:00,31.7
7/14/2023 20:00,28.8
7/15/2023 20:00,29.1
7/16/2023 20:00,32.1
7/17/2023 20:00,32.1
7/18/2023 20:00,31.4
7/19/2023 20:00,31.9
7/20/2023 20:00,31.9
7/21/2023 20:00,27.9
7/22/2023 20:00,27.2
7/23/2023 20:00,30.3
7/24/2023 20:00,30.8
7/25/2023 20:00,31.4
7/26/2023 20:00,31.8
7/27/2023 20:00,31.6
7/28/2023 20:00,27.7
7/29/2023 20:00,26.9
7/30/2023 20:00,29.4
7/31/2023 20:00,28.9
8/1/2023 20:00,29.8
8/2/2023 20:00,28.1
8/3/2023 20:00,27.8
8/4/2023 20:00,25.8
8/5/2023 20:00,26.1
8/6/2023 20:00,29.2
8/7/2023 20:00,29.2
8/8/2023 20:00,29.1
8/9/2023 20:00,29.3
8/10/2023 20:00,27.1
8/11/2023 20:00,23.8
8/12/2023 20:00,23
8/13/2023 20:00,28.2
8/14/2023 20:00,29.9
8/15/2023 20:00,29.8
8/16/2023 20:00,31.4
8/17/2023 20:00,30
8/18/2023 20:00,26.6
8/19/2023 20:00,26.9
8/20/2023 20:00,32.5
8/21/2023 20:00,32.7
8/22/2023 20:00,33.3
8/23/2023 20:00,33
8/24/2023 20:00,32.7
8/25/2023 20:00,28.3
8/26/2023 20:00,27.2
8/27/2023 20:00,32.7
8/28/2023 20:00,34
8/29/2023 20:00,32.8
8/30/2023 20:00,33.9
8/31/2023 20:00,32.6
9/1/2023 20:00,27.1
9/2/2023 20:00,26.6
9/3/2023 20:00,28.7
9/4/2023 20:00,33.7
9/5/2023 20:00,34.7
9/6/2023 20:00,36.7
9/7/2023 20:00,34.7
9/8/2023 20:00,29
9/9/2023 20:00,28.3
9/10/2023 20:00,33
9/11/2023 20:00,33.7
9/12/2023 20:00,34
9/13/2023 20:00,34.5
9/14/2023 20:00,33
9/15/2023 20:00,28
9/16/2023 20:00,29.2
9/17/2023 20:00,33.2
9/18/2023 20:00,33.3
9/19/2023 20:00,33
9/20/2023 20:00,35.4
9/21/2023 20:00,33.4
9/22/2023 20:00,27.2
9/23/2023 20:00,27.6
9/24/2023 20:00,32.6
9/25/2023 20:00,33.1
9/26/2023 20:00,34.1
9/27/2023 20:00,34.9
9/28/2023 20:00,34.1
9/29/2023 20:00,28.3
9/30/2023 20:00,29.3
10/1/2023 20:00,33.6
10/2/2023 20:00,34
10/3/2023 20:00,34.7
10/4/2023 20:00,35.3
10/5/2023 20:00,33.7
10/6/2023 20:00,29
10/7/2023 20:00,29.8
10/8/2023 20:00,30.9
10/9/2023 20:00,29.8
10/10/2023 20:00,33.1
10/11/2023 20:00,33.7
10/12/2023 20:00,31.6
10/13/2023 20:00,29.3
10/14/2023 20:00,29.7
10/15/2023 20:00,34.3
10/16/2023 20:00,35.9
10/17/2023 20:00,36
10/18/2023 20:00,36.1
10/19/2023 20:00,34.7
10/20/2023 20:00,29.6
10/21/2023 20:00,29.3
10/22/2023 20:00,34.9
10/23/2023 20:00,34.4
10/24/2023 20:00,33.2
10/25/2023 20:00,34.3
10/26/2023 20:00,34.5
10/27/2023 20:00,28.3
10/28/2023 20:00,28.9
10/29/2023 20:00,34.9
10/30/2023 20:00,35.6
10/31/2023 20:00,34.6
11/1/2023 20:00,34.1
11/2/2023 20:00,31.4
11/3/2023 20:00,28.6
11/4/2023 20:00,28.5
11/5/2023 19:00,33.2
11/6/2023 19:00,33.1
