Time,Data
5/14/2023 20:00,82.1
5/15/2023 20:00,83.1
5/16/2023 20:00,82.2
5/17/2023 20:00,84.8
5/18/2023 20:00,76
5/19/2023 20:00,64
5/20/2023 20:00,67.7
5/21/2023 20:00,73
5/22/2023 20:00,75.9
5/23/2023 20:00,70.8
5/24/2023 20:00,81.9
5/25/2023 20:00,80.3
5/26/2023 20:00,73
5/27/2023 20:00,68.4
5/28/2023 20:00,68.4
5/29/2023 20:00,70.8
5/30/2023 20:00,71.5
5/31/2023 20:00,75.7
6/1/2023 20:00,73.8
6/2/2023 20:00,70.5
6/3/2023 20:00,72.4
6/4/2023 20:00,77.2
6/5/2023 20:00,75.3
6/6/2023 20:00,80.5
6/7/2023 20:00,79.8
6/8/2023 20:00,76.9
6/9/2023 20:00,67.8
6/10/2023 20:00,64.5
6/11/2023 20:00,74
6/12/2023 20:00,74.2
6/13/2023 20:00,73.8
6/14/2023 20:00,75.4
6/15/2023 20:00,72.7
6/16/2023 20:00,68.8
6/17/2023 20:00,68.5
6/18/2023 20:00,71.1
6/19/2023 20:00,74.9
6/20/2023 20:00,76.8
6/21/2023 20:00,76.1
6/22/2023 20:00,79.8
6/23/2023 20:00,64.9
6/24/2023 20:00,63.8
6/25/2023 20:00,69.2
6/26/2023 20:00,70.7
6/27/2023 20:00,67.2
6/28/2023 20:00,69.8
6/29/2023 20:00,73.7
6/30/2023 20:00,68.6
7/1/2023 20:00,68.5
7/2/2023 20:00,72.9
7/3/2023 20:00,72.4
7/4/2023 20:00,75.7
7/5/2023 20:00,77.2
7/6/2023 20:00,74.6
7/7/2023 20:00,68.3
7/8/2023 20:00,67.6
7/9/2023 20:00,71.3
7/10/2023 20:00,75.1
7/11/2023 20:00,78.9
7/12/2023 20:00,78.8
7/13/2023 20:00,77.1
7/14/2023 20:00,71.8
7/15/2023 20:00,70.1
7/16/2023 20:00,76.4
7/17/2023 20:00,77.6
7/18/2023 20:00,77.8
7/19/2023 20:00,78.2
7/20/2023 20:00,78.6
7/21/2023 20:00,74.2
7/22/2023 20:00,72.5
7/23/2023 20:00,78.9
7/24/2023 20:00,77
7/25/2023 20:00,81.9
7/26/2023 20:00,76.6
7/27/2023 20:00,79.1
7/28/2023 20:00,73.1
7/29/2023 20:00,66.9
7/30/2023 20:00,73
7/31/2023 20:00,76.7
8/1/2023 20:00,76.3
8/2/2023 20:00,74.9
