Time,Data
5/15/2023 20:00,49.9
5/16/2023 20:00,46.2
5/17/2023 20:00,47
5/18/2023 20:00,49.3
5/19/2023 20:00,40.4
5/20/2023 20:00,38.7
5/21/2023 20:00,47.4
5/22/2023 20:00,48.5
5/23/2023 20:00,44.9
5/24/2023 20:00,45.9
5/25/2023 20:00,44.6
5/26/2023 20:00,38.6
5/27/2023 20:00,39.4
5/28/2023 20:00,43.4
5/29/2023 20:00,46.4
5/30/2023 20:00,45.9
5/31/2023 20:00,45.6
6/1/2023 20:00,46.3
6/2/2023 20:00,38
6/3/2023 20:00,34.2
6/4/2023 20:00,43.8
6/5/2023 20:00,45
6/6/2023 20:00,45.6
6/7/2023 20:00,44.4
6/8/2023 20:00,43.7
6/9/2023 20:00,36.4
6/10/2023 20:00,36
6/11/2023 20:00,46.6
6/12/2023 20:00,44.9
6/13/2023 20:00,44.2
6/14/2023 20:00,46.2
6/15/2023 20:00,44.9
6/16/2023 20:00,36.2
6/17/2023 20:00,35.1
6/18/2023 20:00,41.4
6/19/2023 20:00,45.5
6/20/2023 20:00,48.4
6/21/2023 20:00,48.2
6/22/2023 20:00,48.4
6/23/2023 20:00,39
6/24/2023 20:00,39.6
6/25/2023 20:00,50.1
6/26/2023 20:00,49.1
6/27/2023 20:00,45.2
6/28/2023 20:00,43.6
6/29/2023 20:00,44.1
6/30/2023 20:00,34.9
7/1/2023 20:00,35
7/2/2023 20:00,42.7
7/3/2023 20:00,42.7
7/4/2023 20:00,44.8
7/5/2023 20:00,44.7
7/6/2023 20:00,44.3
7/7/2023 20:00,34.1
7/8/2023 20:00,36.3
7/9/2023 20:00,44.5
7/10/2023 20:00,44.5
7/11/2023 20:00,45.5
7/12/2023 20:00,44.6
7/13/2023 20:00,46.1
7/14/2023 20:00,33.8
7/15/2023 20:00,34.8
7/16/2023 20:00,43.6
7/17/2023 20:00,44.6
7/18/2023 20:00,45.2
7/19/2023 20:00,45.1
7/20/2023 20:00,43.4
7/21/2023 20:00,33.5
7/22/2023 20:00,33.6
7/23/2023 20:00,41.9
7/24/2023 20:00,42.7
7/25/2023 20:00,44.1
7/26/2023 20:00,45.8
7/27/2023 20:00,40.3
7/28/2023 20:00,31.8
7/29/2023 20:00,31.8
7/30/2023 20:00,39.1
7/31/2023 20:00,41.6
8/1/2023 20:00,41.6
8/2/2023 20:00,41.4
8/3/2023 20:00,41.1
8/4/2023 20:00,33.2
8/5/2023 20:00,32.9
8/6/2023 20:00,42.6
8/7/2023 20:00,42.9
8/8/2023 20:00,44.4
8/9/2023 20:00,43.9
8/10/2023 20:00,41.5
8/11/2023 20:00,31.8
