Time,Data
6/9/2023 20:00,229
6/10/2023 20:00,222
6/11/2023 20:00,250
6/12/2023 20:00,248
6/13/2023 20:00,249
6/14/2023 20:00,245
6/15/2023 20:00,250
6/16/2023 20:00,226
6/17/2023 20:00,221
6/18/2023 20:00,237
6/19/2023 20:00,250
6/20/2023 20:00,258
6/21/2023 20:00,245
6/22/2023 20:00,259
6/23/2023 20:00,237
6/24/2023 20:00,235
6/25/2023 20:00,263
6/26/2023 20:00,262
6/27/2023 20:00,260
6/28/2023 20:00,252
6/29/2023 20:00,255
6/30/2023 20:00,242
7/1/2023 20:00,236
7/2/2023 20:00,251
7/3/2023 20:00,244
7/4/2023 20:00,262
7/5/2023 20:00,270
7/6/2023 20:00,264
7/7/2023 20:00,230
7/8/2023 20:00,228
7/9/2023 20:00,251
7/10/2023 20:00,258
7/11/2023 20:00,266
7/12/2023 20:00,269
7/13/2023 20:00,263
7/14/2023 20:00,239
7/15/2023 20:00,237
7/16/2023 20:00,268
7/17/2023 20:00,267
7/18/2023 20:00,269
7/19/2023 20:00,265
7/20/2023 20:00,255
7/21/2023 20:00,240
7/22/2023 20:00,229
7/23/2023 20:00,261
7/24/2023 20:00,261
7/25/2023 20:00,267
7/26/2023 20:00,272
7/27/2023 20:00,271
7/28/2023 20:00,246
7/29/2023 20:00,227
7/30/2023 20:00,247
7/31/2023 20:00,251
8/1/2023 20:00,256
8/2/2023 20:00,260
8/3/2023 20:00,255
8/4/2023 20:00,240
8/5/2023 20:00,230
8/6/2023 20:00,265
8/7/2023 20:00,264
8/8/2023 20:00,256
8/9/2023 20:00,259
8/10/2023 20:00,260
8/11/2023 20:00,244
8/12/2023 20:00,233
8/13/2023 20:00,252
8/14/2023 20:00,265
8/15/2023 20:00,264
8/16/2023 20:00,264
8/17/2023 20:00,255
8/18/2023 20:00,230
8/19/2023 20:00,228
8/20/2023 20:00,267
8/21/2023 20:00,264
8/22/2023 20:00,269
8/23/2023 20:00,269
8/24/2023 20:00,277
8/25/2023 20:00,248
8/26/2023 20:00,235
8/27/2023 20:00,268
8/28/2023 20:00,277
8/29/2023 20:00,278
8/30/2023 20:00,259
8/31/2023 20:00,261
9/1/2023 20:00,240
9/2/2023 20:00,242
9/3/2023 20:00,263
9/4/2023 20:00,286
9/5/2023 20:00,295
9/6/2023 20:00,294
9/7/2023 20:00,284
9/8/2023 20:00,251
9/9/2023 20:00,238
9/10/2023 20:00,268
9/11/2023 20:00,262
9/12/2023 20:00,266
9/13/2023 20:00,262
9/14/2023 20:00,268
9/15/2023 20:00,242
9/16/2023 20:00,239
9/17/2023 20:00,259
9/18/2023 20:00,261
9/19/2023 20:00,267
9/20/2023 20:00,266
9/21/2023 20:00,254
9/22/2023 20:00,231
9/23/2023 20:00,229
9/24/2023 20:00,253
9/25/2023 20:00,254
9/26/2023 20:00,260
9/27/2023 20:00,262
9/28/2023 20:00,266
9/29/2023 20:00,242
9/30/2023 20:00,240
10/1/2023 20:00,267
10/2/2023 20:00,275
10/3/2023 20:00,279
10/4/2023 20:00,271
10/5/2023 20:00,263
10/6/2023 20:00,236
10/7/2023 20:00,228
10/8/2023 20:00,249
10/9/2023 20:00,256
10/10/2023 20:00,262
10/11/2023 20:00,259
10/12/2023 20:00,247
10/13/2023 20:00,238
10/14/2023 20:00,238
10/15/2023 20:00,268
10/16/2023 20:00,265
10/17/2023 20:00,266
10/18/2023 20:00,264
10/19/2023 20:00,260
10/20/2023 20:00,243
10/21/2023 20:00,238
10/22/2023 20:00,259
10/23/2023 20:00,262
10/24/2023 20:00,269
10/25/2023 20:00,269
10/26/2023 20:00,271
10/27/2023 20:00,248
10/28/2023 20:00,242
10/29/2023 20:00,273
10/30/2023 20:00,266
10/31/2023 20:00,277
11/1/2023 20:00,272
11/2/2023 20:00,259
11/3/2023 20:00,240
11/4/2023 20:00,238
11/5/2023 19:00,261
11/6/2023 19:00,265
